id	filename	md5	size	state
9ad943b4-f4bf-492a-a05a-bcac47fd2737	TCGA-OR-A5K9-11A-01-TS1.D6AE8FBC-2B4B-4140-9E8E-6E0B1FA63439.svs	268f2af1d94c4dfe6238edf17fb9cab9	91078811	released
f1f59ad9-5c22-42d6-b4c5-99ec8718372c	TCGA-OR-A5JU-01A-01-TS1.54EBDD13-D343-451A-81A3-0AC6D7867A2D.svs	952890599b34c719aad650a2891d4dc7	142904633	released
3321f2ee-60d7-45f4-9d73-f0cd32a40d9f	TCGA-OR-A5K0-01A-01-TS1.77B6B253-BF48-43F0-A32D-2C72B88122BB.svs	776e28c3ff9d274ae576b9514e42200c	237199513	released
639c9704-2c4a-45fd-adeb-98be17945bf3	TCGA-OR-A5K1-01A-01-TS1.FC6B5DAE-37F9-431F-85B0-94629C918F5C.svs	30ad95bae6a160c850cb79b1c1080377	204028421	released
c2e4ffa7-7213-40cd-9a48-a7ea361a1516	TCGA-P6-A5OH-01A-01-TS1.1609F3DF-C5E8-43C4-B4BD-AEB6582653C7.svs	ed34e3a8636b0180b81feb88f4bcae19	76912944	released
8d765c38-9814-42c1-90d3-5cae7cf50ec6	TCGA-OR-A5L2-01A-01-TS1.BDE75369-C2EB-498B-BDC0-30BBE573E6F4.svs	c58997905a580719f54ffc24034eca32	279936671	released
f467637e-8df5-4b80-892c-dc9a5e00efda	TCGA-OR-A5JH-01A-01-TS1.0AFFE7D6-9D79-47CC-9ABD-34CCD8ADF129.svs	f27de38363e822912ead1201d851e43f	64520255	released
8695e73b-872d-4ac1-a3c7-b2085a115cd1	TCGA-PK-A5HB-11A-01-TS1.1A2443EC-274D-4DBB-BD6B-4D7E1B4C6F47.svs	62d31d7eb8fb0e26f3483ddb29f786a5	27168453	released
7645b791-f183-4852-a5ce-1f13b7de89e0	TCGA-OR-A5J5-01A-01-TS1.338CEA5D-6428-4BFD-85CE-628FBC4180F8.svs	cf141154386e459a98678e675fce25ed	89952439	released
c6690164-0d4c-4881-a3e7-f65c2e9cf786	TCGA-PK-A5H8-01A-01-TS1.C5509597-348B-4AFA-BF27-A5B2D5B694E6.svs	1cd56f172e1ea193b001b111333e72be	110634615	released
9713c976-9579-4384-bce5-523f163cf850	TCGA-OR-A5J8-01A-01-TS1.87E81ECA-CE5E-4839-8840-4937743A70DC.svs	812799d2785b1dae1a1d07bacf020caa	300162173	released
5d1f8785-f394-4c71-8a48-d797c6292db3	TCGA-OR-A5JQ-01A-01-TSA.31E41B6F-330D-4CCE-8151-D91459B1E38A.svs	54cfc10c88d0e1b4d933ecdad0a35b9d	168637023	released
a2eab872-71fa-4948-9934-cc59bb0e4b3b	TCGA-OR-A5JA-01A-01-TSA.E0FCA5E9-E5EE-4A9B-9D8D-DE6A4481A739.svs	0e1ed4dd046d87da7a7019a818c307b7	167629901	released
a3627885-2333-4906-bfff-41acd9503375	TCGA-OR-A5LJ-01A-01-TSA.74CF9AC7-9BCD-455B-8270-A5D0D739F282.svs	7dbfbee1d9de6160ac311cd735b54035	119874377	released
c02b6084-91c5-40b3-94b8-f7e7ca715d69	TCGA-PA-A5YG-01A-01-TSA.8755A064-DD07-4814-9D7E-35FEAEDAF2CD.svs	09954ef8102951f9168fc1e28c21a03b	119279693	released
74b4caea-5a35-4598-8d3e-3ef0114e9e4a	TCGA-OR-A5J3-01A-01-TS1.727015D1-11C7-4296-BECF-53E1440AB353.svs	a47737c6cddf4f91f3b766bf5a57eed9	285400433	released
1967b293-1b2b-4761-a8ef-da4bd889edd1	TCGA-OR-A5JW-01A-01-TS1.90591F7B-1430-4E10-8AAA-63C857D73123.svs	34020f24350c168617e6da7904adb36f	89255739	released
016c271b-9900-4dca-ae79-01a1e7140d8c	TCGA-OR-A5JM-01A-01-TSA.5BAF7C4F-A981-469D-9D1D-44D936D8538D.svs	5b2e82636851362cf57b8a3578052194	290705511	released
