id	filename	md5	size	state
3e27b234-dc67-4b92-87e8-a5a796b716d8	TCGA-2J-AABE-01A-01-TS1.83BF5138-0AEB-428A-892E-1A72B624D0B2.svs	455278a311dab5219af359bbc23d63a4	453580463	released
79779a6f-8a2a-4c29-9bce-7d3cb2aa9182	TCGA-FB-A7DR-01A-02-TSB.6CCAE34A-8FED-4BDB-9C36-6CDB5F90F01A.svs	cad1b6f3a4223e8a3c600e532728c401	306037255	released
81cda74c-3342-4c3a-b74a-55c34dc65f37	TCGA-2J-AAB9-01A-01-TSA.D72B6322-41C8-4749-8C54-102A4E516FCE.svs	1605eef2549fa88b0b747c535311ba53	358435609	released
0c0ec588-1030-44da-9985-bf4917f7fa02	TCGA-US-A77E-11A-01-TSA.D46122D7-776B-4346-8918-7C38CD6A77C0.svs	bd8508c8f5dcabbc379ddb1ef6824d1a	38997129	released
30ac4c1c-3009-4a2c-959c-b1960f734f6e	TCGA-FB-AAQ6-01A-01-TSA.D0248F72-5A2D-4F03-B58B-4A42AF8C2FDC.svs	d30200199826635f51ca8ae155602301	208676417	released
b2e7be5a-7551-4eb4-989e-5c36b6219455	TCGA-HV-A5A6-01A-01-TS1.752F9B95-B976-4044-8411-EF12B6E4B4F7.svs	2b38afea10f0c42204bef26792b0fa05	553779537	released
890f4cfb-dbd6-4305-b24d-318f189cbe2f	TCGA-YH-A8SY-01A-01-TSA.7180EED4-34C2-4B4B-B277-F059919F74DC.svs	d1bac7fb26d88d1f030dd7a32b92c668	311832431	released
36503ee5-185e-4058-a551-7dc287f6e01a	TCGA-3A-A9IR-01A-01-TS1.B80B0CDA-9A82-4349-A0D1-9BB70E0E90B1.svs	0aa98df97867e515c6d941a7b5adc1e7	196766321	released
4777bed9-6df0-44d3-b16d-21a072c43e74	TCGA-2L-AAQE-01A-01-TS1.63E593F6-75B8-4F3B-86D5-AA8C3A779DA5.svs	f2177384e3094cf501556c1d26d38137	207387837	released
0f67d953-7af0-4e7d-b1a5-c7cb3a169f62	TCGA-HZ-A77P-01A-01-TS1.2A337A64-70A8-4939-AF9A-AC69CB5BF65F.svs	ecc97b5c115ede6062eb6308a70f3c98	171486401	released
cbc87d30-bb37-46d8-86f1-5bf34aeb2525	TCGA-IB-A6UG-01A-03-TSC.91912DCD-F669-471F-A949-4153A62AA38B.svs	724893f517b1cb1fafa39f3e26c0439a	498153987	released
0eae7172-9323-4207-a536-580f02223d09	TCGA-F2-7273-01A-01-TS1.0a55c628-c4e1-4852-bf7a-ec155e68aa6c.svs	1341f3d19c12c11f66b8b234271e53e6	95694711	released
fce4f1bc-e56b-4a9f-9565-88c7795427f8	TCGA-2J-AABK-01A-03-TS3.5F72A0CC-ADA8-454D-99BD-BAD9723EA19A.svs	f9b8db298015f6afd4fa7fbdecc53310	328647951	released
101a411d-fa3a-4a14-a1de-d5fa8f368de7	TCGA-HZ-A4BH-01A-01-TS1.19DFAAA2-88D2-4ABC-93DA-0948969749A1.svs	f2d61ca9189d53d786d3322d2870d2e3	345953591	released
014a8591-22dd-4646-9377-f158542521da	TCGA-IB-8127-01A-01-BS1.4fb98a3b-3bc8-45b7-89d1-764384c6debe.svs	c9d65ae9c5943e0f13182f161a6accf0	107010111	released
e72b8da9-caa3-42df-8e02-692bf47fc43e	TCGA-XN-A8T5-01A-01-TS1.277B3F0E-E289-4D6B-BD26-593BDF12B4D1.svs	e8f3c01d0ded22bc5315ceb0776b0b3e	219150415	released
7d114cb6-0182-420a-bda5-f900ad3224d3	TCGA-HZ-8636-01A-01-BS1.f063cefa-61a7-43f1-8b79-c22ce0f8e8c9.svs	a5ac977630cf3fbfb63742e9802d6bed	264242905	released
1570947f-3b1f-494e-9068-7596f0f8de1c	TCGA-IB-A5SQ-01A-01-TSA.6163683F-C011-4560-ABFF-E9DA234C1A81.svs	844461e0f2f9b3cc769ee0a6cc60ef03	286129317	released
0ad1c906-62e4-45be-9ffe-7b14754a566e	TCGA-FZ-5922-01A-01-BS1.c327c7dd-f22c-47a7-a86e-127f1b97e445.svs	7051be422ff58329824a2c15a955dffd	92798519	released
b679d570-4934-42a6-8a7e-53e359dbd08b	TCGA-US-A776-01A-01-TSA.182EF642-A04C-4A4D-BC42-57F841D1BBDC.svs	85928bddfc2878755b01224df3aa991e	145716029	released
1227cf1f-e548-4429-bcb6-78c96eec253a	TCGA-L1-A7W4-01A-01-TSA.63F88CCB-3689-4571-8982-06EAEC301E04.svs	efcac4e8036d6e9b86510ff833bef000	444921999	released
57433d09-c8aa-4e77-9e38-671fa0c11f55	TCGA-HZ-8001-01A-01-BS1.e2fc0911-3356-4537-8804-106ff99ce321.svs	ebcb6471d5ae1a1f8d23c623cda443dc	121639395	released
fa59c8a6-6204-4ed2-aba4-e0dc732b7a4e	TCGA-IB-7644-01A-01-TS1.8fcd72ca-6fb6-4c0a-9dca-9c13bc4272e8.svs	c01ec340ca62dcb489f7fea0f1e21e82	29924911	released
ed52c4e9-216b-4e29-942f-4cab57d3c002	TCGA-Q3-A5QY-01A-01-TSA.F6459A38-BFA1-4D18-B0E5-B5EE4381837C.svs	50b4a60564e8a0f4590585a1b38499f9	277831427	released
fdb05f2a-4f9c-4087-83d8-880492242afb	TCGA-3E-AAAZ-01A-01-TSA.B0D424C2-655B-4E39-B88A-A7CDF8B4D3EF.svs	76727673423de775eceebdc26f7d4f88	488152543	released
e97a261a-ea69-4a94-b090-adbde05e4870	TCGA-IB-7886-01A-01-TS1.36a57c3f-f313-4e3d-a641-96bcab3c93fd.svs	ced792a593967ce53c9bdb107085483b	447711041	released
f34a49c6-5541-42e5-996c-daebbae6ae09	TCGA-HZ-8637-01A-01-TS1.0c1e65be-bd97-4bf6-b299-553266a31edd.svs	48364c4b107a61a55c30d0bab646cbb1	635152469	released
d814b0a0-e367-41a9-9512-a709224703ef	TCGA-HZ-7920-01A-01-BS1.d62132db-964b-4fce-903d-1575c0803c2d.svs	15bdec1acc6dac5c8701a42c57fd4d3d	85545129	released
a7dc7d59-68bb-4fac-a548-3377775096c9	TCGA-2L-AAQE-11A-01-TS1.7C08C852-F3B3-40FD-BA23-FCD9215133B6.svs	2b388fec5acd6ed857aa3fd1e7526e00	78794001	released
d11530bc-71f5-470f-82c9-627563ef6752	TCGA-2J-AAB4-01A-01-TS1.D8A11B7A-A252-45EC-8FDC-37CF319D1B03.svs	d19db20527a68a308c53317d5df3999e	313258539	released
d5af8f3a-c568-4c31-8782-da4f9ca1fb1c	TCGA-FZ-5921-01A-01-BS1.3bf78e84-8c1d-4dd7-8e82-2349a32e8558.svs	f26e5c71ec6ac722fa8262c6961509c0	260330399	released
704d497d-5bb8-4c64-bb5f-80ac1cb8a9de	TCGA-HZ-7923-01A-01-BS1.c1bc435a-a058-4e03-9ddb-467a08dce8dd.svs	d3ddef7f2259cde41a303042f2dc71c8	134964943	released
5d5413d0-15fb-49a2-80d5-987e9ff556cc	TCGA-2J-AABT-01A-01-TS1.884D420A-4C47-4CEF-B64E-D64725F61C16.svs	a7efdeaf9810dd12076884d3c0aea131	394962335	released
c8c304be-9fb1-4e8a-9989-f55e3ebe2aba	TCGA-FB-AAQ3-01A-01-TS1.0ABC67C2-5D1D-4E6E-BF5C-BC9F8D0D2017.svs	3428c215ea76bc8103d6f1f072e82920	304781597	released
8b5ee711-7836-47e9-a96c-5a1dafdccaec	TCGA-IB-7891-01A-01-BS1.c5fbc8db-60ce-41a1-9bd9-f754b32380d7.svs	40ba9fcae6c4d01a81d97c2bd522fa15	703258773	released
e57553a7-e9b7-47a8-b9a9-abea5c33e474	TCGA-US-A77J-01A-01-TSA.CEF5D7EE-01F2-4216-A3F4-9172EFD48B5B.svs	26026ba69575a10bee152dfbd52ab747	110862505	released
6292467a-733b-4e6b-8bf4-97c3c9c966d7	TCGA-FB-AAPZ-01A-01-TS1.9D2B4EC5-8D0B-43BD-90B6-3CB6D14091FC.svs	09a24d8a21b5e17c54f096b86d8a0747	172904311	released
435b38e9-f2ef-40b4-a3a1-fee492665d1d	TCGA-OE-A75W-01A-01-TSA.FE979D4E-995D-4C4A-8FAE-6A807ECAC75E.svs	ff2f65b86c78611debec60664e3cb16b	331202537	released
9ecfba07-1600-4f1b-8bb5-007926e73ae1	TCGA-HZ-8315-01A-01-TS1.796b0537-7b74-4054-9ce4-c914966626e7.svs	40dc8ab029773f7584ec717f933e628f	498010367	released
a11fde2c-54d5-4c3a-ba5f-46bc1aebc97a	TCGA-LB-A9Q5-01A-01-TS1.14B4F496-CCBC-4E1B-85B3-A614FCAA3A76.svs	63cfeff2fa71cf1514f73cc3366901d4	290760011	released
88a52d57-209c-4f78-963c-e3cb6894b936	TCGA-US-A77J-11A-01-TS1.27A65F65-2CBA-49B7-8F6F-639A0F7AC912.svs	92e308f6f540477c33008a51408c7510	30200221	released
097789ee-9a32-41d2-b56f-1043456a1ae3	TCGA-IB-7652-01A-01-BS1.3efa096d-6f13-4d9e-9732-37ec6c61d25d.svs	542becf46b7ded29d87a99a0e8a17dba	891937307	released
6d4a2c4e-e39b-4e66-84a3-35008241cca7	TCGA-HZ-7922-01A-01-BS1.05cbf7c8-a427-4f88-a3f9-c1714bd470d0.svs	2ddfeec53f72f21cb7655c18ff372bb0	475271463	released
32e10f9d-6ad1-44ce-a1b1-1ca12138f000	TCGA-FB-AAPZ-11A-01-TSA.7A4B3B8E-9A74-4CF1-8AF7-5E058345E935.svs	9cfddac622d12aaf4bc8231e08b3f7de	123113829	released
e62e673d-cd0d-40e6-8704-5841253b871e	TCGA-HV-A5A4-01A-01-TS1.9C54419E-A9B0-41EA-B203-E8663F7375DE.svs	1a2905ba6fee7c41145762f2c025f37b	83985235	released
1519ce95-f155-4734-a382-3c681132507a	TCGA-PZ-A5RE-01A-01-TSA.D163CB61-29E8-499B-A6EC-4C1A970A277E.svs	1e59741e1f2b72dc7db24d6ef1dae2d7	262874647	released
319cc977-2821-4ea2-907a-2346e9600af4	TCGA-XD-AAUI-01A-04-TSD.35C6FEE1-213C-4265-9EC5-2179E9DA2B2B.svs	e35243121d71b376e28f204627b15bf1	224534899	released
b01cdb94-a2be-4c44-ba87-5057912cb74e	TCGA-3A-A9IC-01A-01-TS1.8C29C4BB-485B-43DD-B564-CB0B3C774BA6.svs	93297fb7667ffbd19d6cb9d6ad60e4e1	348217613	released
