id	filename	md5	size	state
d67f33d8-33b5-4b04-b1cf-1534101e71f3	TCGA-DX-A23R-01A-01-TSA.F4242619-2FE0-40D7-A11D-FA1E16EEA8B8.svs	9188997d099fc404ec8845f18740a99b	134763841	released
cdb86546-1535-4e59-86cf-80c02ef341c8	TCGA-PC-A5DN-01A-01-TSA.C3735A5D-DC71-4EAA-A852-A54F0968822E.svs	7263e542f14ae30cbf8824ad4116ed6a	319121111	released
3268c65d-f4bf-45cb-9994-49d8c5b0b9fd	TCGA-IE-A4EJ-01A-01-TS1.E36A4B57-E3A5-4F30-BC2C-993731D2CDE3.svs	cb20040be05019bf1f4fb6a750633e9d	133267579	released
86f8968d-613c-4a0d-8815-c392ee4ab3b6	TCGA-Z4-AAPG-01A-01-TSA.A4CB0CFB-6C2B-49A5-A9B2-A2FD78BC95B0.svs	8cb5de17783dd3aff6e3a478b625facc	261462971	released
7a087c96-5415-4ffa-9dbf-3964a4308cd5	TCGA-DX-A6YQ-01A-01-TSA.36C52048-6851-42E5-855C-0B127822F7F7.svs	980ca246d6935e8d0f37fa81fa7d66e2	167193711	released
c1c7a892-d2a9-4bf7-b4c8-ee4a715400dd	TCGA-QQ-A5V9-11A-02-TSB.DE991CB2-5865-43FD-82EB-9B8FD380CEE3.svs	162fd5b2fec42527c2706a028207743f	46126775	released
920a06bd-b3b1-4313-8c09-fb577115a652	TCGA-X9-A973-01A-01-TSA.94D38522-96A9-48F9-B6D4-A5CA5FEA2E5A.svs	0cb7ea6c366edf423020d39c6f5ee371	255810327	released
ddc897cf-618c-4a48-98f8-dbf7f25d1d95	TCGA-DX-A8BL-01A-01-TSA.936A0A40-4A1C-4A65-BBBC-1EEC9B29E3D6.svs	ff3f46308e99bf6455a9312feb421669	433373709	released
df692295-c0dc-4635-9bdb-c2d4c90245d2	TCGA-VT-A80G-01A-01-TSA.7F4B81D3-A45C-444D-A308-27F4E4366D74.svs	8eb8dc692e40105273f32e39e0bd791c	191191873	released
129c2fde-637e-4e41-9575-ed935f996c32	TCGA-HS-A5N8-01A-01-TS1.360B6C7F-5868-4D4C-8886-8DFD5C781449.svs	479bf2389fe3c0631f452e201a1f8325	228670249	released
5a289059-1bc5-4540-9b3e-95080ed12f0e	TCGA-DX-A8BZ-01A-01-TSA.918C53DF-D9D8-460E-B22C-7A9A3622DE5A.svs	c20effed7c5b8e736bc42ba8a390cd94	283186451	released
8c45a94f-a300-4205-9931-f4c027c3fd7a	TCGA-DX-A8BK-01A-01-TSA.11961CBF-8F59-41E9-BA5D-30277C698E6D.svs	22f12294c7d3ce15eb40e33ee92c3480	279322803	released
5573d56f-50e3-4451-8238-8b53a7e89d56	TCGA-QC-A7B5-11A-01-TSA.FD95457B-5555-420F-BA20-4ADDB407DB03.svs	9ec57fcbe99322991f701e185ac56cf0	59300603	released
