id	filename	md5	size	state
103582b1-4f22-4c4d-8b13-b17ca4a7827b	TCGA-HQ-A2OF-01A-01-TSA.ECCAE8EE-D845-4715-A97F-A1F573CBF53D.svs	8ed4ce8d6744b3b13bba8dda64566255	229469371	live
55375b62-ebe4-4291-a157-62cab9ffe4b4	TCGA-E5-A4U1-01A-01-TS1.706D0DA9-FBC4-4810-B77F-6C42D408EE97.svs	286fcbb40afe9ad7156b27460c601e7e	138022395	live
86ac63c3-8fee-44fb-b085-48f671995cb0	TCGA-CU-A0YN-01A-02-BSB.3f747a70-289c-4dfb-a0f5-4547cdc26eda.svs	854ec92ba52163725899f0496a1d4771	101419521	live
ab0e5206-5a1d-4c77-9826-d61063ec884a	TCGA-BT-A3PK-01A-02-TSB.DF6C0810-D5E2-4832-9578-2CF4A23D1E5D.svs	8a11f4d04858bd593596bbb52e57641a	275018717	live
4ca0de71-9dfb-40ba-a777-b33407b6546f	TCGA-DK-A2I2-01A-01-TS1.7F324F83-57BF-4DC6-A16D-E20A6B428A11.svs	38901c79b1ceddb49f0be23b0719be13	344016881	live
9fe1e4dd-c054-4d23-8c50-9bdfbd23e2e6	TCGA-FD-A3SM-01A-01-TSA.A975E694-8C4E-4CC7-88B3-60C7F722ED72.svs	91d33a234173d632299782f6b97256b3	336829717	live
22c29238-0c12-41fc-aa53-bc41695da65b	TCGA-FD-A43Y-01A-02-TSB.1798AF21-70E0-498B-B42C-E969E8BFA257.svs	26c45c8c6c4928f33e3837e4843c0a71	111096031	live
2e6848f4-bc91-43c9-b351-4d8d499b5fe3	TCGA-GV-A3QI-01A-01-TSA.88217DC9-06A0-4839-8269-85CE0798EF89.svs	9311bf6d5cec4af3e41828201f25f566	161240195	live
e949a095-8c73-4c2a-8a12-2e62fa22bbdb	TCGA-GD-A3OP-11A-01-TS1.1565C919-DAC3-4771-B6A0-45D09A2568E7.svs	754785199653614bb6ec04f2a10386cb	71237165	live
d13b4f80-4aec-46b6-980f-3380625371f9	TCGA-FD-A3B7-01A-03-TSC.E65BD01D-126E-48DD-B16B-43723A622514.svs	4680591653b08cf77152438d30acd5ff	139845867	live
874bff16-a72b-46d2-8d1e-037aa6a8a8ca	TCGA-C4-A0F0-01A-01-MS1.100087a3-8eaa-4932-8ab2-aeb90074f86f.svs	f15ef6bf60a9c50cdc80689eaab8e709	301967859	live
111f64e7-a2f9-475e-9765-e2d56f201287	TCGA-DK-AA77-01A-01-TSA.26CAF5CB-CC4F-4522-BD2B-343FB70205FE.svs	be6a187cfbc85cb5051e2eee32010e75	304619807	live
aba63a76-28b0-4271-91c3-b9029b75e492	TCGA-K4-A3WV-11A-02-TSB.B65C72E3-EF21-4341-BFE9-CBCF78DF47D7.svs	bd700ffe7966b239a26e67028604d951	46307087	live
4db237e1-af84-41b1-bfd4-e9000bc6413e	TCGA-DK-A1AC-01A-01-TSA.61c5ef15-d2d0-4091-b71a-edf8e6a38b03.svs	6d89be989d94e8040e79223dcac7224f	210040693	live
44ddc2e1-07a0-401c-921a-8e042e230d4a	TCGA-GU-A763-01A-01-TS1.A18471AE-AF38-4A9F-B08B-4E6EC70C0970.svs	bf7f1f07b2111dc9ed4136f92297c87a	271648889	live
f3b3c794-fe3d-469a-96c7-38a1bedbeba9	TCGA-XF-A9SU-01A-03-TSC.80E5B11F-4EBA-4EB3-A571-19697100277D.svs	34cddc2f4942efe8795ecfa9745b5421	255401325	live
5dbce357-2960-4c4b-8653-a2d3fe29ff68	TCGA-ZF-A9R5-01A-01-TS1.20CADA4F-67F0-47CF-9218-57110A2BC570.svs	9cc23352f22131336adb28540612937b	208428795	live
3a8ebeca-7e61-4800-95b8-a20030ac2673	TCGA-DK-A1A6-01A-01-TSA.eb7be81d-7fca-48a7-b9ae-c8971f39ddf4.svs	1e2dc0bd7ddec79f82cd3b29e5bf7569	308943753	live
223abf05-6517-4a9f-b824-aeb8feae769b	TCGA-C4-A0F7-01A-01-BS1.3312b0e1-7991-42e9-8fda-48e00cf53adf.svs	d5c6ec3ed396004304914a0328443f2a	276010363	live
6a3211ac-1c76-41bd-93f3-dceae3f8b716	TCGA-G2-A2ES-01A-01-TSA.FE5D9BA0-E774-488B-A442-27CD0C77130B.svs	760d8b662e42877b37f9cab3d90f9f95	203925647	live
ced9e8f8-0ae3-44cb-88ef-e391f40da176	TCGA-FD-A3SQ-01A-02-TSB.E699BDFE-9760-4AB6-AC63-29330F9F9465.svs	76fc8d08ea8035a0ea9c75ae54b083ff	346029601	live
01752833-fd16-4776-88e0-0c3019679a33	TCGA-DK-AA75-01A-01-TSA.3077C4EF-6C0D-4290-849F-7DD900A4B422.svs	0cfd09284e79bae098635d0a4175dd29	287000989	live
5a02cfea-0d72-4eae-b594-9e67137a62b1	TCGA-CF-A8HX-01A-01-TS1.E7B00B91-4488-4EC3-A03D-64DCCD5665FD.svs	c5207c2f5fda6d0f7e75d905ba3a7ad7	484002273	live
0f500ad1-009a-4bfb-95a6-4033b8124335	TCGA-E7-A6MF-01A-01-TSA.8536180E-3AE6-432A-B753-5C60856C4F19.svs	05f8d2419b7701185ec397acc5cd3eb8	281683097	live
80cfaa9a-19e0-4864-9095-57bb0f97bb43	TCGA-GC-A3BM-11A-01-TSA.C70AF788-4FE5-497B-8CA7-4C210A093D31.svs	bf6ccb893561a899e08c6812592c6151	61916953	live
812ff665-a5aa-4f94-b607-b85c4f82029b	TCGA-DK-A6AW-01A-01-TSA.63275A3F-C502-4BD9-9391-E1905F690902.svs	59a52ae9cfa4f6855812bfa5ffe2d4af	122994223	live
c17bac97-60c8-4537-98ea-369ce6080a30	TCGA-K4-A3WV-01A-01-TSA.804FB265-7003-4DAD-87C1-D44979584C05.svs	57f571ed0f7f7d786353feacbfc7f707	198934765	live
f2618afb-9e38-44c7-a01a-fbc3a942de5b	TCGA-FD-A3SR-01A-01-TS1.A88BCFDB-7086-4AAB-AD1C-20EA2657D418.svs	d14218e0194d345ec6c0866d81469eeb	402434991	live
a87142a6-2834-41bd-9bde-ede4f883cd31	TCGA-G2-A2EK-01A-02-TSB.21188F6A-8CE6-46C0-9F59-4242C433C8ED.svs	82aa828d417a1a13cb98a6f070704789	193262403	live
7c38b822-0821-451d-82af-4ccc6d30db6e	TCGA-E7-A8O7-01A-01-TSA.A803F220-B487-44C0-832D-9D0B53F9CC79.svs	80ca1b3e3bc4e3bd27b985fae980ccfd	537982201	live
