id	filename	md5	size	state
0b6615ea-9679-4330-9ea5-82eac455ca38	TCGA-FG-8188-01A-01-TS1.2c38322c-5f90-44e1-b3ec-5e82f91e07c1.svs	17a0c74e75e8be6e7cf8dfee2beb13d8	125477143	live
9138fea4-a55d-4f6f-ad52-1e91bf1c789c	TCGA-HT-8013-01A-01-TS1.b011c72b-c301-40cd-8ea7-f2e913b624aa.svs	d7ce6694120d83fff3c8d06dc6d98f8a	158879943	live
43704f21-fec9-497e-b230-b15c5a158e00	TCGA-FG-A710-01A-01-TS1.E685A8EF-3118-4D08-AF24-C080C2AA1B9B.svs	3c0489246cd7227453b90eb60affe7df	146039217	live
003f4bb7-3bf2-400e-a814-02581ef235ec	TCGA-HT-A5RA-01A-01-TS1.A9AAB7F6-D71A-4856-B727-9E0C343D8E85.svs	b29d196e47c16d8862d2bd01429d44df	429290179	live
ddb007e3-d3e9-4dd1-9dd0-863c8ec179c3	TCGA-HT-7689-01A-01-BS1.d80cc5b6-fdf6-4df0-af4a-5eebb3cc2ce4.svs	9b82c32210afe44b8a17b5b4b8079adf	599557943	live
93498ddf-0840-49b4-857a-e15761634e67	TCGA-FG-A4MU-01B-01-TS1.3E7BD9AE-F26A-4AAE-9AD3-2D4309974C48.svs	fc866c685d6f65412fb6075ea7540c6c	210165206	live
99dd2d68-8e45-4114-8d38-cd4b4cf52a0b	TCGA-HT-7695-01A-01-BS1.cbda298d-8344-4a1d-b44d-a1640de53d87.svs	716c4df10fd1fcd16079dd8de2fcbe92	783010939	live
1f1f7584-9e0b-44d1-a1ed-ac4da2fbd3b6	TCGA-TQ-A7RG-01A-01-TS1.D67CDADB-3C99-4857-B1AE-01F00ED91D28.svs	884209d2947eaf9e36065d1ecf2a356e	291191125	live
2e778e18-3b09-43b2-83f0-47199745df0f	TCGA-DU-A76L-01A-01-TS1.289E2119-B348-460C-BC29-9DFCD49FA7DB.svs	832493bc46a733d3a82ef16ffbb19a13	178382077	live
32dfb4fe-5e7c-4e7a-a56f-69355986433e	TCGA-TQ-A7RQ-01A-01-TSA.DB122656-E268-43FF-8982-EB8D7F761DF2.svs	a3dfd755fba204f96d68205ef7da270f	404346171	live
