id	filename	md5	size	state
2ea8cf85-53d6-463a-b5a4-0f02dc1dfc51	TCGA-CN-5361-01A-01-BS1.c2e5103a-52c2-464c-81cd-679258155149.svs	d8791a69dbc8bcc89609eaed4f12b0f3	102297661	released
46e31d4c-5756-4493-8c29-dfffeb688a9f	TCGA-CV-A6JE-01A-01-TS1.8C45B5B4-D35B-4DE1-AF1E-7611424D0814.svs	e6dd0f526a5f40311c3d221ddefb5612	323513512	released
3acbb9fe-6a75-4999-8954-25db1f27c45f	TCGA-CV-7261-11A-01-TS1.ce15ecf7-1cf4-4e74-be9c-3ab8da74d391.svs	b0a4d77d7c673f5c248e8c7d6ef39aaa	32803637	released
c81b56bc-a2c8-43e4-870c-ec27c85b2f19	TCGA-C9-A47Z-01A-01-TSA.BBF58D77-311D-4751-9243-9051F64FE687.svs	66fb3127baf53b30bc389a8613015929	232584457	released
737bedda-f539-4c79-a5ea-cd66461ba706	TCGA-CV-5432-01A-01-BS1.b08fa038-d31d-450e-b0ed-98c79b57296b.svs	fb966fbe3a9a8791c54ba01e3f3b605f	59224839	released
3b3a68b1-a70f-451e-b579-83eab5b92213	TCGA-CV-7433-01A-01-BS1.a1ae37ae-4715-4c92-9f8d-f03b39a3d7d0.svs	618884b7bd68ce3b8f6464d78c123d45	125764843	released
9fdf8edc-3e4b-4602-989c-2513cc38dac6	TCGA-CN-5373-01A-01-BS1.47d20f8b-6e72-4891-b44a-9a23b6db9d3b.svs	ef2612c4ac95238da49264ce224d3c99	90728829	released
9fdcae5d-8bfb-41ba-b576-72c46b756809	TCGA-CN-6018-01A-01-TS1.201a8981-1095-4972-a364-5ab517752d27.svs	379edb2cfb994bcb0e2fc04e028caf04	86810147	released
7724ad06-ac77-47e8-9f78-1bf963bdab04	TCGA-IQ-A61H-01A-01-TS1.54AA3AF0-D444-494D-BA95-D4FD8348CDD1.svs	c4bcd15a3bda5f950f9392c46837aac8	214252931	released
198c1a8c-1854-4b56-97f1-794f49fdf336	TCGA-CV-A6K0-01B-02-TSB.983E1506-D55F-412C-B365-495EAFAFC8B8.svs	08820abe08962583c805d9963a2d5967	224441223	released
a7d9031c-6bb3-4970-9724-f08547c18466	TCGA-D6-A6EP-01A-01-TS1.B7043810-0B42-409B-B5A9-8A7A51CCF527.svs	778b0a9b6f3690e54b2cd571c5dfcec0	336729935	released
56a3e871-b0f1-415a-875c-acaa313bda99	TCGA-CV-7413-01A-01-TS1.81182407-f37a-4576-9490-1c4afe3ef692.svs	9a21aefd14c53da1da42860eebc0556f	187721539	released
e9e29d02-82e5-4234-a24c-749f5faa7cb6	TCGA-BA-4078-01A-01-BS1.444666f2-58b3-4d01-a1f5-06049fe34645.svs	d197c78c279e71b60b70f76dae46b97c	107282259	released
e7a40fd6-0736-4ad7-a5d7-b12b9159d3cf	TCGA-CV-A45W-01A-01-TS1.ACDDDA9D-E9F9-4328-9D91-9EB05BDDA0FB.svs	99de07a75df35e5fdbcece4110155706	383782951	released
e57b1fa8-f9da-4177-9e81-241bffb1e628	TCGA-P3-A6T6-01A-01-TS1.3DA4B8CB-D718-4108-BD59-104174061713.svs	74a2e9cca0fa40c077b22d44e3027ac3	204121855	released
b30b3256-04ee-4ddb-b646-e3ee33e175d7	TCGA-F7-8298-01A-01-BS1.1e5675ae-b133-4011-9244-4258fdebc243.svs	604a4de302bec6bceef7dcbc75b0ac29	144082151	released
159a5cfa-ff5c-4857-a3bf-bf3ad24272d6	TCGA-QK-AA3K-01A-01-TS1.A35376A8-1D7C-4007-BDEA-CEBC542CE317.svs	b8ef2565c455f049a1cfc0a5dc9c9f5b	346423331	released
