id	filename	md5	size	state
0f50df75-070f-4f19-90ae-4c25c0c6aa7c	TCGA-C5-A8ZZ-01A-01-TS1.E3C4F6C7-7D8E-49EC-A403-0C1DED30E8B5.svs	0aecfe30d191b27236305c5c2e0a941c	135009397	live
6a679c06-3e38-472c-9d9e-03a605ff42bc	TCGA-DS-A0VL-01A-02-TSB.89278db4-383b-40b1-88b1-4caa54ce377c.svs	14281b23b9fd5339469669fd16bc2214	242437685	live
c88ffbf6-d724-40e6-b77e-9002969e2d5f	TCGA-C5-A2LT-01A-01-TSA.6E7DE933-623C-41F5-8007-4EAB8DB691B1.svs	34be2743c8666bccbf91b90689f6fe39	103085389	live
52bd9724-59ea-433e-b7e8-ccf3178e3cd0	TCGA-VS-A952-01A-01-TS1.E9DFAC83-7349-4E9C-BCBF-C52D17622A85.svs	0273f6ae2b4056030916b21f5cdef571	224752495	live
d65c5f2f-3ed7-4911-a9d7-093f09e90ddc	TCGA-BI-A0VR-01A-01-BS1.159d0b81-3d38-4c54-9c00-7e8b2490a0ca.svs	0c3790e6a53702b5cc44e9517e662b0e	412091537	live
0f6b40f8-74ea-46df-863e-93a5e819e6da	TCGA-VS-A9UO-01A-01-TS1.1121BBA2-6FFE-40A9-A1F8-D5911473DB5A.svs	f237c556d25550c487f9a9cc6630d777	163886743	live
5346bd79-dc62-4495-a2df-44034620f194	TCGA-EA-A3HU-01A-01-TSA.F3F41100-1218-4843-B4BE-A704F672CAAC.svs	2360746fdf0288b127d060fda159d5f2	186415325	live
6797423b-eaae-4719-84d3-bcf6b39d5e57	TCGA-C5-A905-01A-01-TS1.944A1EAB-290D-437A-B025-5FC0B0C8C048.svs	7ab39f4c5026562986d33afaa0e002a0	192288807	live
6d5e783c-9e79-4a75-b5f7-79b85f6a766a	TCGA-C5-A0TN-01A-02-BSB.8429aa45-6346-4fed-84d2-eb6b53838997.svs	608ab339d5e36145180f903b42e31e8f	189822785	live
224a90ea-f2ad-4217-8a27-bfce77612219	TCGA-MA-AA41-01A-01-TS1.4A78B791-7A61-4326-AACD-C4366F22B549.svs	8cca0e2b450beeb8d3d3dcc6f6c2c8fb	275632525	live
fb06a7e4-42e0-416c-9eed-74399caee62d	TCGA-C5-A1M5-01A-01-TSA.84a53153-cef3-4b07-aa7b-71bd8af04cd5.svs	7688743608bc9d6900798c650fe34dc4	286867809	live
1411a6dc-8a26-46ea-aa32-29a74a23ada7	TCGA-ZJ-AAXJ-01A-01-TS1.F5FFA91A-63B8-48B8-A3CA-A9F6EE718432.svs	53712e1269d3253b288a683ed7268df1	292897649	live
54055c4f-4d15-4166-8765-abf45542d707	TCGA-UC-A7PG-01A-01-TS1.821D1470-616D-4EFB-AD27-EC2EEC0A5373.svs	0e5d951fca60881e34018f807ed8b890	179329261	live
3cce5293-7d75-4fa0-a02c-5819e5e6514f	TCGA-Q1-A5R1-01A-01-TS1.DD4ADBFA-3677-4F84-A3A7-5EB2E6408A9D.svs	5daa585053fd806761f8e45005008dfb	158708727	live
73102ba6-f756-49a1-8a2b-024765c9a5ab	TCGA-Q1-A73S-01A-01-TSA.7CFA5FBF-5ED8-4169-9FFA-5B3676C0D802.svs	993e0cbed4bfbc7ef4c5dbbbe9b3120d	144212529	live
60f0a2ff-99cd-4fe1-8897-848e2b14d689	TCGA-C5-A1M9-01A-01-TSA.16fe8686-5596-4a71-ba2a-6bf0bf24ac3e.svs	9f6a4ad347dc996df214162c7447bc7b	265839091	live
